HBASE-15966	"In a YARN job, I am creating HFiles with code that has been cribbed from the TableOutputFormat class and bulkloading them with LoadIncrementalHFiles.doBulkLoad.

On other clusters, where fs.defaultFS is set to an hdfs: URI, and my HFiles are placed in an hdfs: URI, the bulkload works as intended.

On this particular cluster, where fs.defaultFS is set to a wasb: URI and my HFiles are placed in a wasb: URI, the bulkload also works as intended.

However, on this same cluster, whenever I place the HFiles in an hdfs: URI, I get the following logs in my application from the HBase client logging repeatedly:

[02 Jun 23:23:26.002](20259/140062246807296) Info2:org.apache.hadoop.hbase.mapreduce.LoadIncrementalHFiles: Trying to load hfile=hdfs://[my cluster]/[my path] first=\x00\x00\x11\x06 last=;\x8B\x85\x18
[02 Jun 23:23:26.002](20259/140062245754624) Info3:org.apache.hadoop.hbase.mapreduce.LoadIncrementalHFiles: Going to connect to server region=[my namespace]:[my table],,1464909723920.00eafdb73989312bd8864f0913255f50., hostname=10.0.1.6,16020,1464698786237, seqNum=2 for row  with hfile group [{[B@4d0409e7,hdfs://[my cluster]/[my path]}]
[02 Jun 23:23:26.012](20259/140062245754624) Info1:org.apache.hadoop.hbase.mapreduce.LoadIncrementalHFiles: Attempt to bulk load region containing  into table [my namespace]:[my table] with files [family:[my family] path:hdfs://[my cluster]/[my path]] failed.  This is recoverable and they will be retried.
[02 Jun 23:23:26.019](20259/140061634982912) Info2:org.apache.hadoop.hbase.mapreduce.LoadIncrementalHFiles: Split occured while grouping HFiles, retry attempt 2 with 1 files remaining to group or split

And when I look at the appropriate region server's log, I find the following exception repeatedly:

2016-06-02 20:22:50,771 ERROR [B.DefaultRpcServer.handler=22,queue=2,port=16020] access.SecureBulkLoadEndpoint: Failed to complete bulk load
java.io.FileNotFoundException: File doesn't exist: hdfs://[my cluster]/[my path]      at org.apache.hadoop.fs.azure.NativeAzureFileSystem.setPermission(NativeAzureFileSystem.java:2192)
       at org.apache.hadoop.hbase.security.access.SecureBulkLoadEndpoint$1.run(SecureBulkLoadEndpoint.java:280)
       at org.apache.hadoop.hbase.security.access.SecureBulkLoadEndpoint$1.run(SecureBulkLoadEndpoint.java:270)
       at java.security.AccessController.doPrivileged(Native Method)
       at javax.security.auth.Subject.doAs(Subject.java:356)
       at org.apache.hadoop.security.UserGroupInformation.doAs(UserGroupInformation.java:1651)
       at org.apache.hadoop.hbase.security.access.SecureBulkLoadEndpoint.secureBulkLoadHFiles(SecureBulkLoadEndpoint.java:270)
       at org.apache.hadoop.hbase.protobuf.generated.SecureBulkLoadProtos$SecureBulkLoadService.callMethod(SecureBulkLoadProtos.java:4631)
       at org.apache.hadoop.hbase.regionserver.HRegion.execService(HRegion.java:6986)
       at org.apache.hadoop.hbase.regionserver.HRegionServer.execServiceOnRegion(HRegionServer.java:3456)
       at org.apache.hadoop.hbase.regionserver.HRegionServer.execService(HRegionServer.java:3438)
       at org.apache.hadoop.hbase.protobuf.generated.ClientProtos$ClientService$2.callBlockingMethod(ClientProtos.java:29998)
       at org.apache.hadoop.hbase.ipc.RpcServer.call(RpcServer.java:2080)
       at org.apache.hadoop.hbase.ipc.CallRunner.run(CallRunner.java:108)
       at org.apache.hadoop.hbase.ipc.RpcExecutor.consumerLoop(RpcExecutor.java:114)
       at org.apache.hadoop.hbase.ipc.RpcExecutor$1.run(RpcExecutor.java:94)
       at java.lang.Thread.run(Thread.java:745)

Looking at the appropriate code in SecureBulkLoadEndpoint.java, I'm finding the following:

        public Boolean run() {
          FileSystem fs = null;
         try {
            Configuration conf = env.getConfiguration();
            fs = FileSystem.get(conf);
            for(Pair<byte[], String> el: familyPaths) {
              Path p = new Path(el.getSecond());
              Path stageFamily = new Path(bulkToken, Bytes.toString(el.getFirst()));
              if(!fs.exists(stageFamily)) {
                fs.mkdirs(stageFamily);
                fs.setPermission(stageFamily, PERM_ALL_ACCESS);
              }
            }


The call to FileSystem.get is obviously the culprit, since it gets the FileSystem object based on fs.defaultFS, which is suboptimal in this case and other cases where the HFiles are located on a different type of filesystem than the defaultFS."
HBASE-15681	"Unable to read remote HBase tables from a local java Client due to a timeOut error. Seeing the following error:

java.io.IOException: org.apache.hadoop.hbase.client.RetriesExhaustedException: Failed after attempts=36, exceptions:
Wed Apr 20 10:32:43 WEST 2016, null, java.net.SocketTimeoutException: callTimeout=60000, callDuration=75181: row 'pentaho_mappings,,' on table 'hbase:meta' at region=hbase:meta,,1.1588230740, hostname=localhost,16020,1461071963695, seqNum=0


	at com.pentaho.big.data.bundles.impl.shim.hbase.table.HBaseTableImpl.exists(HBaseTableImpl.java:71)

	at org.pentaho.big.data.kettle.plugins.hbase.mapping.MappingAdmin.getMappedTables(MappingAdmin.java:502)

	at org.pentaho.big.data.kettle.plugins.hbase.output.HBaseOutputDialog.setupMappedTableNames(HBaseOutputDialog.java:818)

	at org.pentaho.big.data.kettle.plugins.hbase.output.HBaseOutputDialog.access$900(HBaseOutputDialog.java:88)

	at org.pentaho.big.data.kettle.plugins.hbase.output.HBaseOutputDialog$7.widgetSelected(HBaseOutputDialog.java:398)

	at org.eclipse.swt.widgets.TypedListener.handleEvent(Unknown Source)

	at org.eclipse.swt.widgets.EventTable.sendEvent(Unknown Source)

	at org.eclipse.swt.widgets.Widget.sendEvent(Unknown Source)

	at org.eclipse.swt.widgets.Display.runDeferredEvents(Unknown Source)

	at org.eclipse.swt.widgets.Display.readAndDispatch(Unknown Source)

	at org.pentaho.big.data.kettle.plugins.hbase.output.HBaseOutputDialog.open(HBaseOutputDialog.java:603)

	at org.pentaho.di.ui.spoon.delegates.SpoonStepsDelegate.editStep(SpoonStepsDelegate.java:125)

	at org.pentaho.di.ui.spoon.Spoon.editStep(Spoon.java:8783)

	at org.pentaho.di.ui.spoon.trans.TransGraph.editStep(TransGraph.java:3072)

	at org.pentaho.di.ui.spoon.trans.TransGraph.mouseDoubleClick(TransGraph.java:755)

	at org.eclipse.swt.widgets.TypedListener.handleEvent(Unknown Source)

	at org.eclipse.swt.widgets.EventTable.sendEvent(Unknown Source)

	at org.eclipse.swt.widgets.Widget.sendEvent(Unknown Source)

	at org.eclipse.swt.widgets.Display.runDeferredEvents(Unknown Source)

	at org.eclipse.swt.widgets.Display.readAndDispatch(Unknown Source)

	at org.pentaho.di.ui.spoon.Spoon.readAndDispatch(Spoon.java:1347)

	at org.pentaho.di.ui.spoon.Spoon.waitForDispose(Spoon.java:7989)

	at org.pentaho.di.ui.spoon.Spoon.start(Spoon.java:9269)

	at org.pentaho.di.ui.spoon.Spoon.main(Spoon.java:662)

	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)

	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)

	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)

	at java.lang.reflect.Method.invoke(Unknown Source)

	at org.pentaho.commons.launcher.Launcher.main(Launcher.java:92)

Caused by: org.apache.hadoop.hbase.client.RetriesExhaustedException: Failed after attempts=36, exceptions:
Wed Apr 20 10:32:43 WEST 2016, null, java.net.SocketTimeoutException: callTimeout=60000, callDuration=75181: row 'pentaho_mappings,,' on table 'hbase:meta' at region=hbase:meta,,1.1588230740, hostname=localhost,16020,1461071963695, seqNum=0


	at org.apache.hadoop.hbase.client.RpcRetryingCallerWithReadReplicas.throwEnrichedException(RpcRetryingCallerWithReadReplicas.java:270)

	at org.apache.hadoop.hbase.client.ScannerCallableWithReplicas.call(ScannerCallableWithReplicas.java:225)

	at org.apache.hadoop.hbase.client.ScannerCallableWithReplicas.call(ScannerCallableWithReplicas.java:63)

	at org.apache.hadoop.hbase.client.RpcRetryingCaller.callWithoutRetries(RpcRetryingCaller.java:200)

	at org.apache.hadoop.hbase.client.ClientScanner.call(ClientScanner.java:314)

	at org.apache.hadoop.hbase.client.ClientScanner.nextScanner(ClientScanner.java:289)

	at org.apache.hadoop.hbase.client.ClientScanner.initializeScannerInConstruction(ClientScanner.java:161)

	at org.apache.hadoop.hbase.client.ClientScanner.<init>(ClientScanner.java:156)

	at org.apache.hadoop.hbase.client.HTable.getScanner(HTable.java:888)

	at org.apache.hadoop.hbase.MetaTableAccessor.fullScan(MetaTableAccessor.java:601)

	at org.apache.hadoop.hbase.MetaTableAccessor.tableExists(MetaTableAccessor.java:365)

	at org.apache.hadoop.hbase.client.HBaseAdmin.tableExists(HBaseAdmin.java:310)

	at org.pentaho.hadoop.hbase.factory.HBase10Admin.tableExists(HBase10Admin.java:41)

	at org.pentaho.hbase.shim.common.CommonHBaseConnection.tableExists(CommonHBaseConnection.java:206)

	at org.pentaho.hbase.shim.common.HBaseConnectionImpl.access$801(HBaseConnectionImpl.java:35)

	at org.pentaho.hbase.shim.common.HBaseConnectionImpl$9.call(HBaseConnectionImpl.java:185)

	at org.pentaho.hbase.shim.common.HBaseConnectionImpl$9.call(HBaseConnectionImpl.java:181)

	at org.pentaho.hbase.shim.common.HBaseConnectionImpl.doWithContextClassLoader(HBaseConnectionImpl.java:76)

	at org.pentaho.hbase.shim.common.HBaseConnectionImpl.tableExists(HBaseConnectionImpl.java:181)

	at com.pentaho.big.data.bundles.impl.shim.hbase.HBaseConnectionWrapper.tableExists(HBaseConnectionWrapper.java:72)

	at com.pentaho.big.data.bundles.impl.shim.hbase.table.HBaseTableImpl.exists(HBaseTableImpl.java:69)

	... 28 more

Caused by: java.net.SocketTimeoutException: callTimeout=60000, callDuration=75181: row 'pentaho_mappings,,' on table 'hbase:meta' at region=hbase:meta,,1.1588230740, hostname=localhost,16020,1461071963695, seqNum=0

	at org.apache.hadoop.hbase.client.RpcRetryingCaller.callWithRetries(RpcRetryingCaller.java:159)

	at org.apache.hadoop.hbase.client.ResultBoundedCompletionService$QueueingFuture.run(ResultBoundedCompletionService.java:64)

	at java.util.concurrent.ThreadPoolExecutor.runWorker(Unknown Source)

	at java.util.concurrent.ThreadPoolExecutor$Worker.run(Unknown Source)

	at java.lang.Thread.run(Unknown Source)

Caused by: java.net.ConnectException: Connection refused: no further information

	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)

	at sun.nio.ch.SocketChannelImpl.finishConnect(Unknown Source)

	at org.apache.hadoop.net.SocketIOWithTimeout.connect(SocketIOWithTimeout.java:206)

	at org.apache.hadoop.net.NetUtils.connect(NetUtils.java:530)

	at org.apache.hadoop.net.NetUtils.connect(NetUtils.java:494)

	at org.apache.hadoop.hbase.ipc.RpcClientImpl$Connection.setupConnection(RpcClientImpl.java:404)

	at org.apache.hadoop.hbase.ipc.RpcClientImpl$Connection.setupIOstreams(RpcClientImpl.java:710)

	at org.apache.hadoop.hbase.ipc.RpcClientImpl$Connection.writeRequest(RpcClientImpl.java:890)

	at org.apache.hadoop.hbase.ipc.RpcClientImpl$Connection.tracedWriteRequest(RpcClientImpl.java:859)

	at org.apache.hadoop.hbase.ipc.RpcClientImpl.call(RpcClientImpl.java:1193)

	at org.apache.hadoop.hbase.ipc.AbstractRpcClient.callBlockingMethod(AbstractRpcClient.java:216)

	at org.apache.hadoop.hbase.ipc.AbstractRpcClient$BlockingRpcChannelImplementation.callBlockingMethod(AbstractRpcClient.java:300)

	at org.apache.hadoop.hbase.protobuf.generated.ClientProtos$ClientService$BlockingStub.scan(ClientProtos.java:32651)

	at org.apache.hadoop.hbase.client.ScannerCallable.openScanner(ScannerCallable.java:372)

	at org.apache.hadoop.hbase.client.ScannerCallable.call(ScannerCallable.java:199)

	at org.apache.hadoop.hbase.client.ScannerCallable.call(ScannerCallable.java:62)

	at org.apache.hadoop.hbase.client.RpcRetryingCaller.callWithoutRetries(RpcRetryingCaller.java:200)

	at org.apache.hadoop.hbase.client.ScannerCallableWithReplicas$RetryingRPC.call(ScannerCallableWithReplicas.java:371)

	at org.apache.hadoop.hbase.client.ScannerCallableWithReplicas$RetryingRPC.call(ScannerCallableWithReplicas.java:345)

	at org.apache.hadoop.hbase.client.RpcRetryingCaller.callWithRetries(RpcRetryingCaller.java:126)

	... 4 more



hbase-site.xml :

<?xml version=""1.0""?>
<?xml-stylesheet type=""text/xsl"" href=""configuration.xsl""?>
<!--
/**
 *
 * Licensed to the Apache Software Foundation (ASF) under one
 * or more contributor license agreements.  See the NOTICE file
 * distributed with this work for additional information
 * regarding copyright ownership.  The ASF licenses this file
 * to you under the Apache License, Version 2.0 (the
 * ""License""); you may not use this file except in compliance
 * with the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */
-->
<configuration>
<property>
   <name>hbase.cluster.distributed</name>
   <value>true</value>
</property>
<property>
   <name>hbase.rootdir</name>
   <value>hdfs://master-sigma:54310/hbase</value>
</property>
<property>
    <name>hbase.zookeeper.quorum</name>
    <value>master-sigma</value>
</property>
<property>
  <name>hbase.master.ipc.address</name>
  <value>0.0.0.0</value>
</property>
<property>
  <name>hbase.regionserver.ipc.address</name>
  <value>0.0.0.0</value>
</property>
<property>
  <name>hbase.master</name>
  <value>master-sigma:16000</value>
</property>

</configuration>

Your help please
thanks"
HBASE-17687	"First , I created a table on phoenix, as this:
---------------------------------------------------------------------------
DROP TABLE IF EXISTS bidwd_test01 CASCADE;
CREATE TABLE IF NOT EXISTS bidwd_test01(
   rk VARCHAR,
   c1 integer,
   c2 VARCHAR,
   c3 VARCHAR,
   c4 VARCHAR
   constraint bidwd_test01_pk primary key(rk)
)
COMPRESSION='SNAPPY'
;
---------------------------------------------------------------------------
And then , I upserted two rows into the table:
---------------------------------------------------------------------------
upsert into bidwd_test01 values('001',1,'zhangsan','20170217','2017-02-17 12:34:22');
upsert into bidwd_test01 values('002',2,'lisi','20170216','2017-02-16 12:34:22');
---------------------------------------------------------------------------
At last , I scaned the table like this:
---------------------------------------------------------------------------
select * from bidwd_test01;
---------------------------------------------------------------------------

It's OK by now, but, I want to create a hive on hbase table ,that mapping to the phoenix table , the script likes this:
---------------------------------------------------------------------------
USE BIDWD;
DROP TABLE test01;
CREATE EXTERNAL TABLE test01
(
 rk string,
 id int,
 name string,
 datekey string,
 time_stamp string
)
STORED BY 'org.apache.hadoop.hive.hbase.HBaseStorageHandler'  
WITH SERDEPROPERTIES (""hbase.columns.mapping"" = "":key,0:C1,0:C2,0:C3,0:C4"")  
TBLPROPERTIES (""hbase.table.name"" = ""BIDWD_TEST01"");
---------------------------------------------------------------------------

So,I also try to insert some data into the table,and scan this table:
---------------------------------------------------------------------------
set hive.execution.engine=mr;
insert into test01 values('003',3,'lisi2','20170215','2017-02-15 12:34:22');
select * from test01;
---------------------------------------------------------------------------

But,there are some problems like this:
+------------+------------+--------------+-----------------+----------------------+--+
| test01.rk  | test01.id  | test01.name  | test01.datekey  |  test01.time_stamp   |
+------------+------------+--------------+-----------------+----------------------+--+
| 001        | NULL       | zhangsan     | 20170217        | 2017-02-17 12:34:22  |
| 002        | NULL       | lisi         | 20170216        | 2017-02-16 12:34:22  |
| 003        | 3          | lisi2        | 20170215        | 2017-02-15 12:34:22  |
+------------+------------+--------------+-----------------+----------------------+--+

the column ""id"" 's value was null,only the last row is ok.
but,when I scan data in the phoenix ,there are some errors like this:
Error: ERROR 201 (22000): Illegal data. Expected length of at least 115 bytes, but had 31 (state=22000,code=201)
java.sql.SQLException: ERROR 201 (22000): Illegal data. Expected length of at least 115 bytes, but had 31
	at org.apache.phoenix.exception.SQLExceptionCode$Factory$1.newException(SQLExceptionCode.java:389)
	at org.apache.phoenix.exception.SQLExceptionInfo.buildException(SQLExceptionInfo.java:145)
	at org.apache.phoenix.schema.KeyValueSchema.next(KeyValueSchema.java:211)
	at org.apache.phoenix.expression.ProjectedColumnExpression.evaluate(ProjectedColumnExpression.java:113)
	at org.apache.phoenix.compile.ExpressionProjector.getValue(ExpressionProjector.java:69)
	at org.apache.phoenix.jdbc.PhoenixResultSet.getString(PhoenixResultSet.java:591)
	at sqlline.Rows$Row.<init>(Rows.java:183)
	at sqlline.BufferedRows.<init>(BufferedRows.java:38)
	at sqlline.SqlLine.print(SqlLine.java:1546)
	at sqlline.Commands.execute(Commands.java:833)
	at sqlline.Commands.sql(Commands.java:732)
	at sqlline.SqlLine.dispatch(SqlLine.java:702)
	at sqlline.SqlLine.begin(SqlLine.java:575)
	at sqlline.SqlLine.start(SqlLine.java:292)
	at sqlline.SqlLine.main(SqlLine.java:194)

So,I don't know why? How can I solve this problem?

"
HBASE-5742	"In 0.90 the LoadIncrementalHFiles constructor did not throw an exception, now it throws Exception.  The constructor should ether not throw an exception or throw ZooKeeperConnectionException, and MasterNotRunningException since those come from the HBaseAdmin call.

https://github.com/apache/hbase/blob/trunk/src/main/java/org/apache/hadoop/hbase/mapreduce/LoadIncrementalHFiles.java#L105"
HBASE-11790	While debugging HBASE-11591 it was found that we in case of bulk load either thro TSV and by using LoadIncrementalHFiles we should be able to use the HFileOutputFormat2 so that the the metadata BULKLOAD_TIME_KEY is added to the HFile.  If not this file will not be considered as part of bulk load and we end up in not reading from these files.  
HBASE-14236	"This is an error on online documation.  (http://hbase.apache.org/book.html#_get_started_with_hbase ).

To locate the error you can go to 
2.2. Get Started with HBase
Example 2. Example hbase-site.xml for Standalone HBase

The config example here do not specify a port for the region server. So When you go to the 2.4 Advanced - Fully Distributed (http://hbase.apache.org/book.html#quickstart_fully_distributed). You will hit error.
Because the region server will conflict with backup master or master. As they use the same port.

People who read this section are always newbee, this will confuse them.


"
HBASE-11850	"we don't stop until the map in 'connections' is empty.
the new connection is put in this map at creation, but if this connection is not used it will never be removed.

No totally sure of the fix yet. Probability is low (but not zero. I saw it happening).

The code is different in 0.98. It's 0.99+ issue only."
HBASE-11894	"As part of HBASE-9249 & HBASE-9489, added new hooks in split and merge which take meta entries from coprocessor hooks if any. These meta entries helps to ensure atomicity of split(merge) of regions by server and split(merge) of the regions handled in coprocessors(This is required in secondary indexing case).

After HBASE-11611 the meta entries are not getting added to meta both in split and merge.
{code}
    @MetaMutationAnnotation
    List<Mutation> metaEntries = new ArrayList<Mutation>();
    if (rsCoprocessorHost != null) {
      if (rsCoprocessorHost.preMergeCommit(this.region_a, this.region_b, metaEntries)) {
        throw new IOException(""Coprocessor bypassing regions "" + this.region_a + "" ""
            + this.region_b + "" merge."");
      }
      try {
        for (Mutation p : metaEntries) {
          HRegionInfo.parseRegionName(p.getRow());
        }
      } catch (IOException e) {
        LOG.error(""Row key of mutation from coprocessor is not parsable as region name.""
            + ""Mutations from coprocessor should only be for hbase:meta table."", e);
        throw e;
      }
    }

    // This is the point of no return. Similar with SplitTransaction.
    // IF we reach the PONR then subsequent failures need to crash out this
    // regionserver
    this.journal.add(JournalEntry.PONR);

    // Add merged region and delete region_a and region_b
    // as an atomic update. See HBASE-7721. This update to hbase:meta makes the region
    // will determine whether the region is merged or not in case of failures.
    // If it is successful, master will roll-forward, if not, master will
    // rollback
    if (services != null && !services.reportRegionStateTransition(TransitionCode.MERGE_PONR,
        mergedRegionInfo, region_a.getRegionInfo(), region_b.getRegionInfo())) {
      // Passed PONR, let SSH clean it up
      throw new IOException(""Failed to notify master that merge passed PONR: ""
        + region_a.getRegionInfo().getRegionNameAsString() + "" and ""
        + region_b.getRegionInfo().getRegionNameAsString());
    }
{code}

I think while reporting region state transition to master we need to pass meta entries also so that we can add them to meta along with split or merge updates."
HBASE-8997	hbase-8996 disabled the test because it is flakey.  See hbase-8996 for the thread dump when test was hung.
HBASE-17339	"The current implementation of a get operation (to retrieve values for a specific key) scans through all relevant stores of the region; for each store both memory components (memstores segments) and disk components (hfiles) are scanned in parallel.
We suggest to apply an optimization that speculatively scans memory-only components first and only if the result is incomplete scans both memory and disk."
HBASE-13293	"https://builds.apache.org/job/HBase-TRUNK-jacoco/15/testReport/junit/org.apache.hadoop.hbase.trace/TestHTraceHooks/testTraceCreateTable/

{noformat}
java.util.ConcurrentModificationException: null
	at java.util.HashMap$HashIterator.nextEntry(HashMap.java:926)
	at java.util.HashMap$KeyIterator.next(HashMap.java:960)
	at org.apache.htrace.TraceTree$SpansByProcessId.<init>(TraceTree.java:111)
	at org.apache.htrace.TraceTree.<init>(TraceTree.java:151)
	at org.apache.hadoop.hbase.trace.TestHTraceHooks.testTraceCreateTable(TestHTraceHooks.java:120)
{noformat}

This should be a benefit of running unit test slow..."
HBASE-12225	Went zombie in HBase-TRUNK #5644  Add timeout so fails faster.
HBASE-16909	See linked jira for comments. Change name as seems appropriate.
HBASE-5617	"With coprocessors hooks while put happens we have the provision to create new puts to other tables or regions.  These puts can be done with writeToWal as false.
In 0.94 and above the puts are first written to memstore and then to WAL.  If any failure in the WAL append or sync the memstore is rollbacked.  
Now the problem is that if the put that happens in the main flow fails there is no way to rollback the 
puts that happened in the prePut.

We can add coprocessor hooks to like pre/postRoolBackMemStore.  Is any one hook enough here?"
HBASE-12941	CompactionRequestor is a 'interface audience private' class with no users in the HBase code base.  Unused things should be deleted.
HBASE-12705	"Among the comments in HBASE-12294 was reference to the fact that you can't just build HBase by running {{mvn package}} from the top-level directory because of dependencies of certain goals on the hbase-annotations and hbase-checkstyle modules. I'd like to take a stab at reorganizing the project layout so that it's no longer necessary to do a {{mvn install}} on these modules before your local build will succeed.

Down the rabbit hole I go, unless someone objects. :)"
HBASE-15110	"right now the ref guide lists Hadoop 1.0 as ""X"" for hbase 0.94. the 0.94 version of the book listed it as ""S"".

It's also the default version used in the 0.94 pom, so we should update the ref guide to show it as a minimum of NT."
HBASE-6322	"From a mailing list question:

While generating some load against a library that makes extensive use of HTablePool in 0.92, I noticed that the largest heap consumer was java.lang.ref.Finalizer.  Digging in, I discovered that HTablePool's internal PooledHTable extends HTable, which instantiates a ThreadPoolExecutor and supporting objects every time a pooled HTable is retrieved.  Since ThreadPoolExecutor has a finalizer, it and its dependencies can't get garbage collected until the finalizer runs.  The result is by using HTablePool, we're creating a ton of objects to be finalized that are stuck on the heap longer than they should be, creating our largest source of pressure on the garbage collector.  It looks like this will also be a problem in 0.94 and trunk.

The easy fix is just to have PooledHTable implement HTableInterface (rather than subclass HTable), but this does break a unit test that explicitly checks that PooledHTable implements HTable -- I can only assume this test is there for some historical passivity reason."
HBASE-15749	"HBase codebase uses Guava library extensively.

There have been JIRAs such as HBASE-14963 which tried to make compatibility story around Guava better.

Long term fix, as suggested over in HBASE-14963, is to shade Guava dependency.
Future use of Guava in HBase would be more secure once shading is done."
HBASE-18128	"The sequence for a compaction are as follows:
1. Compaction writes new files under region/.tmp directory (compaction output)
2. Compaction atomically moves the temporary file under region directory
3. Compaction appends a WAL edit containing the compaction input and output files. Forces sync on WAL.
4. Compaction deletes the input files from the region directory.

But if a flush happened between 3 and 4, then the regionserver crushed. The compaction marker will be skipped when splitting log because the sequence id of compaction marker is smaller than lastFlushedSequenceId.
{code}
        if (lastFlushedSequenceId >= entry.getKey().getLogSeqNum()) {
          editsSkipped++;
          continue;
        }
{code}"
HBASE-17742	"As titled, reverse scan with empty start row should return empty result but doesn't in latest master code base."
HBASE-17811	"Module Thrift fails with this output:
Results :

Failed tests:
  TestThriftHttpServer.testRunThriftServerWithHeaderBufferLength
Expected: (an instance of org.apache.thrift.transport.TTransportException and exception with message a string containing ""HTTP Response code: 413"")
     but: exception with message a string containing ""HTTP Response code: 413"" message was ""java.net.ConnectException: Connection refused (Connection refused)""
Stacktrace was: org.apache.thrift.transport.TTransportException: java.net.ConnectException: Connection refused (Connection refused)
        at org.apache.thrift.transport.THttpClient.flush(THttpClient.java:356)
        at org.apache.thrift.TServiceClient.sendBase(TServiceClient.java:73)
        at org.apache.thrift.TServiceClient.sendBase(TServiceClient.java:62)
        at org.apache.hadoop.hbase.thrift.generated.Hbase$Client.send_getTableNames(Hbase.java:901)
        at org.apache.hadoop.hbase.thrift.generated.Hbase$Client.getTableNames(Hbase.java:894)
        at org.apache.hadoop.hbase.thrift.TestThriftServer.checkTableList(TestThriftServer.java:248)
        at org.apache.hadoop.hbase.thrift.TestThriftHttpServer.talkToThriftServer(TestThriftHttpServer.java:187)
        at org.apache.hadoop.hbase.thrift.TestThriftHttpServer.runThriftServer(TestThriftHttpServer.java:147)
        at org.apache.hadoop.hbase.thrift.TestThriftHttpServer.testRunThriftServerWithHeaderBufferLength(TestThriftHttpServer.java:121)
        at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
        at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
        at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
        at java.lang.reflect.Method.invoke(Method.java:498)
        at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50)
        at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
        at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47)
        at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)
        at org.junit.internal.runners.statements.FailOnTimeout$CallableStatement.call(FailOnTimeout.java:298)
        at org.junit.internal.runners.statements.FailOnTimeout$CallableStatement.call(FailOnTimeout.java:292)
        at java.util.concurrent.FutureTask.run(FutureTask.java:266)
        at java.lang.Thread.run(Thread.java:745)
Caused by: java.net.ConnectException: Connection refused (Connection refused)
        at java.net.PlainSocketImpl.socketConnect(Native Method)
        at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:350)
        at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:206)
        at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:188)
        at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392)
        at java.net.Socket.connect(Socket.java:589)
        at java.net.Socket.connect(Socket.java:538)
        at sun.net.NetworkClient.doConnect(NetworkClient.java:180)
        at sun.net.www.http.HttpClient.openServer(HttpClient.java:432)
        at sun.net.www.http.HttpClient.openServer(HttpClient.java:527)
        at sun.net.www.http.HttpClient.<init>(HttpClient.java:211)
        at sun.net.www.http.HttpClient.New(HttpClient.java:308)
        at sun.net.www.http.HttpClient.New(HttpClient.java:326)
        at sun.net.www.protocol.http.HttpURLConnection.getNewHttpClient(HttpURLConnection.java:1202)
        at sun.net.www.protocol.http.HttpURLConnection.plainConnect0(HttpURLConnection.java:1138)
        at sun.net.www.protocol.http.HttpURLConnection.plainConnect(HttpURLConnection.java:1032)
        at sun.net.www.protocol.http.HttpURLConnection.connect(HttpURLConnection.java:966)
        at org.apache.thrift.transport.THttpClient.flush(THttpClient.java:344)
        ... 20 more


Tests run: 88, Failures: 1, Errors: 0, Skipped: 0
"
HBASE-17781	"Command:
mvn clean install -X

Previous History:
After applying patch HBASE-17723, the test ""TestSimpleRpcScheduler"" passes but, the below test fails.

Final Output:

Tests in error:
  TestAcidGuarantees.testGetAtomicity:418->runTestAtomicity:315->runTestAtomicity:324->runTestAtomicity:388 禄 Runtime
  TestAcidGuarantees.testMobGetAtomicity:435->runTestAtomicity:388 禄 Runtime Def...

Tests run: 1774, Failures: 0, Errors: 2, Skipped: 6
"
HBASE-17789	", if we try to a hbase using ""HBaseAdmin"" by reading a value of """"hbase.zookeeper.quorum"" from list peers with value as ""a:2181,b:2181c:2181:/hbase"". org.apache.hadoop.hbase.zookeeper.ZKConfig.getZKQuorumServersStringFromHbaseConfig returns a incorrect queryString which causes following exception Because last host would see  :/hbase also in the string. This method was existing earlier but never being called before above change"
