HBASE-2796,"Backport the hbase-2707 fix to the 0.20 branch.  If 2707 happens, it hoses cluster...",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-3165,"in an attempt to improve the profile of the serialization of results in the regionserver side I did a large number of things to reduce buffer copies, improve the API usage efficiency (using the BB API directly) and so on.

Using a YCSB config like so:
recordcount=10000
#recordcount=5
operationcount=1000
workload=com.yahoo.ycsb.workloads.CoreWorkload

readallfields=true


readproportion=0
updateproportion=0
scanproportion=1
insertproportion=0

fieldlength=10
fieldcount=100

requestdistribution=zipfian


scanlength=300
scanlengthdistribution=zipfian

threadcount=1

columnfamily=data

Doing a medium sized scan of 1-300 rows.

Top line performance was at about 67ms, but these micro improvements didnt budge that needle, and it didnt change the scale of the CPU profiler - ie: cpu time spent in serialization was the same.

Since then I also made an improvement to HBase-YCSB which may have been masking the performance gains.  I have suspended this work in favor of 0.90 pre-release work for now.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2237,"From the list from Erik Rozendaal:

{code}

We're getting about 2500 gets/sec max per regionserver when it serves data from the block cache using HBase 0.20.3. All data is in the same region and the region has just one store file for the family we're querying. HBASE-2180 didn't seem to help here. At this point the region server is using about 1.5 cores. Since we have 8 cores available the bottleneck does not seem to be CPU.

The number of clients does not seem to matter (we tested with 1-4 clients).

The only other bottleneck that I can think of is network, but we test on a local 1 Gbit LAN. Our web server can handle 15,000 requests/sec, so that doesn't seem to be the case.

Maybe there is some synchronization going limiting the CPU scalability of a single region server?
{code}

If same speed whether 1 or 4 clients, it would seem to indicate a synchronization issue.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2478,"HDFS keeps a separate ""checksum"" file for every  block. By default, io.bytes.per.checksum is set at 512, and the checksums are 4 bytes... i.e. for every 512 bytes of data in the block we maintain a 4 byte checksum. For 4TB of data, for instance, that's about 31GB of checksum data.

A read that needs to read a small section (such as a 64k HFile block) from a HDFS block, especially on a cold access, is likely to end up doing two random disk reads--- one from the data file for the block and one from the checksum file.

A though was that instead of keeping a checksum for every 512 bytes, given  that HBase will interact with HDFS on reads at the granularity of HBase block size (typically 64k, but smaller if compressed), should we consider keeping checksums at a coarser granularity (e.g, for every 8k bytes) for HFiles?  The advantage
with this would be that the checksum files would be much smaller (in proportion to the data) and the hot working set for ""checksum data""  should fit better in the OS buffer cache (thus eliminating a good majority of the disk seeks for checksum data).

The intent of the JIRA is to experiment with different settings for ""io.bytes.per.checksum"" for HFiles. 

Note: For the previous example, of 4TB of data, with an io.bytes.per.checksum setting of 8k, the size of the checksum data would drop to about 2Gig.

Making the io.bytes.per.checksum too big might reduce the effectiveness of the checksum. So that needs to be taken into account as well in terms of determining a good value.

[For HLogs files, on the other hand, I suspect we would want to leave the checksum at finer granularity because my understanding is that if we are doing lots of small writes/syncs (as we do to HLogs), finer grained checksums are better (because the code currently doesn't do a rolling checksum, and needs to rewind to the nearest checksum block boundary and recomputed the checksum on every edit).]


",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-3428,"I know I am new Hbase user.
When I learn Hbase, I was to hard about learning that.
I couldn't find well made examples

now, I wrote somd examples for Hbase starter.

I wish this examples can help you.

few more days later, I'll write more good examples.

sources.

AbstractHBase.java
HBaseClient.java
StressTest.java

Thanks.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-3325,"Currently when the master splits logs, it outputs all edits it finds, even those that have already been obsoleted by flushes. At replay time on the RS we discard the edits that have already been flushed.

We could do a pretty simple optimization here - basically the RS should replicate a map ""region id -> last flushed seq id"" into ZooKeeper (this can be asynchronous by some seconds without any problems). Then when doing log splitting, if we have this map available, we can discard any edits found in the logs that were already flushed, and thus output a much smaller amount of data.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-3397,The 'getRow' method can be misleading and should be renamed to 'getRowKey' to better describe its functionality.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-3385,"table.jsp should allow user to initiate reassignment of region(s) whose row in .META. doesn't have serverinfo
There should be two options for such request:
1. regions without serverinfo are assigned
2. all regions for the table are reassigned (round-robin)

Option 2 is especially useful when table's regions don't have even distribution among region servers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-3329,"After a RS dies or the cluster goes down and we are recovering, we first split HLogs into the logs for the regions. Then the region servers that host the regions replay the logs and open the regions.

This can be made more efficient by directly creating HFiles from the HLogs (instead of producing a split HLogs file).",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-3242,"Currently, our memstore flush algorithm is pretty trivial.  We let it grow to a flushsize and flush a region or grow to a certain log count and then flush everything below a seqid.  In certain situations, we can get big wins from being more intelligent with our memstore flush algorithm.  I suggest we look into algorithms to intelligently handle HLog compactions.  By compaction, I mean replacing existing HLogs with new HLogs created using the contents of a memstore snapshot.  Situations where we can get huge wins:

1. In the incrementColumnValue case,  N HLog entries often correspond to a single memstore entry.  Although we may have large HLog files, our memstore could be relatively small.
2. If we have a hot region, the majority of the HLog consists of that one region and other region edits would be minuscule.

In both cases, we are forced to flush a bunch of very small stores.  Its really hard for a compaction algorithm to be efficient when it has no guarantees of the approximate size of a new StoreFile, so it currently does unconditional, inefficient compactions.  Additionally, compactions & flushes suck because they invalidate cache entries: be it memstore or LRUcache.  If we can limit flushes to cases where we will have significant HFile output on a per-Store basis, we can get improved performance, stability, and reduced failover time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2584,"Currently HBase clients can only acquire row locks via the blocking lockRow() method in HTable. As ryan described on the mailing list, relying on this method in rare highly contended situations can lead to (temporary) deadlock. This deadlock occurs if a client acquires the lock, and a large number of other clients attempt to acquire the lock and block. Each blocked client awaiting lock acquisition consumes one of the limited I/O handler threads on the regionserver. When lock holder wishes to release the lock, he will be unable to as all I/O threads are currently serving clients that are blocking on lock acquisition -- and thus no I/O threads are open to process the unlock request.

To avoid deadlock situations such as the one described above, I have added support for 'tryLock' in HTable (and on the regionservers). The 'tryLock' method will attempt to acquire a row lock. In the event that a lock is already held, tryLock immediately returns null rather than blocking and waiting for the lock to be acquire. Clients can then implement their own backoff/retry policy to re-acquire the lock, determine their own timeout values, etc based on their application performance characteristics rather than block on the regionserver and tie up precious I/O regionserver handler threads for an indefinite amount of time. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-3300,"Background: For use cases that explicitly set versions, after a delete, it is not possible to insert values with older versions. So for example if you did a puts (v1) and delete (@ v2), subsequent puts with an older version (e.g., v1) will not take effect since the delete has a higher version.

{code}
#1. PUT(row, col, version1,  old-value)
#2. DELETE(row, col, version2)
#3. PUT(row, col, version1, new-value)
{code}

The row/col stays deleted, and this is expected behavior since the delete has a higher timestamp.

Feature Request: It would be good to provide a ""force"" delete mechanism -- something that allows the row or a specific column to be started with a clean slate. i.e. forget about everything that happened to this item earlier, and lets you start afresh. Without this there is no good cleanup mechanism for use cases that set versions explicitly.

[Note: The only workaround for this depends on a subtle implementation detail that major compactions discard delete markers. So if a major compaction happened between steps #2 & #3, then you would in fact be able to put a value with an older version.]

Thoughts?


",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-3246,"In the new Increment class, the API to add columns is {{addColumn()}}.  If you do this multiple times for an individual column, the amount to increment by is replaced.  I think this is the right way for this method to work and it is javadoc'd with the behavior.

We should add a new method, {{incrementColumn()}} which will increment any existing amount for the specified column rather than replacing it.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-3254,"We are running HBase on EC2 and I'm trying to get a client external from EC2 to connect to the cluster.  But, each of the nodes appears to be publishing its IP address into zookeeper.  The problem is that the nodes on EC2 see a 10. IP address that is only resolvable inside of EC2.

Specifically for EC2, there is a DNS name that will resolve properly both externally and internally, so it would be nice if I could tell each of the processes what host to publish into zookeeper via a property.  As it stands, I have to do ssh tunnelling/muck with the hosts file in order to get my client to connect.
 
This problem could occur anywhere that you have a different DNS entry for public vs. private access.  That might only ever happen on EC2, but it might happen elsewhere.  I don't really know :).",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-3251,"We saw this in our integration test log - packageindex table was 'broekn':
{code}
2010-11-19 05:12:42,216 Thread-20 ERROR [StripedHBaseTable] Could not create packageindex
org.apache.hadoop.hbase.TableExistsException: org.apache.hadoop.hbase.TableExistsException: packageindex
	at org.apache.hadoop.hbase.master.HMaster.createTable(HMaster.java:799)
	at org.apache.hadoop.hbase.master.HMaster.createTable(HMaster.java:763)
	at sun.reflect.GeneratedMethodAccessor25.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java:597)
	at org.apache.hadoop.hbase.ipc.HBaseRPC$Server.call(HBaseRPC.java:657)
	at org.apache.hadoop.hbase.ipc.HBaseServer$Handler.run(HBaseServer.java:998)
...
2010-11-19 05:12:42,218 Thread-20 INFO  [HBasePackageIndexTableMapperNew] Creating table packageindex - Done
2010-11-19 05:12:42,235 Thread-20 INFO  [CodecPool] Got brand-new decompressor
2010-11-19 05:12:42,262 Thread-20 INFO  [HBasePackageIndexTableMapperNew] OnClose called
2010-11-19 05:12:42,263 Thread-20 WARN  [LocalJobRunner] job_local_0001
org.apache.hadoop.hbase.TableNotFoundException: packageindex
	at org.apache.hadoop.hbase.client.HConnectionManager$TableServers.locateRegionInMeta(HConnectionManager.java:698)
	at org.apache.hadoop.hbase.client.HConnectionManager$TableServers.locateRegion(HConnectionManager.java:634)
	at org.apache.hadoop.hbase.client.HConnectionManager$TableServers.locateRegion(HConnectionManager.java:601)
	at org.apache.hadoop.hbase.client.HTable.<init>(HTable.java:134)
	at org.apache.hadoop.hbase.client.HTable.<init>(HTable.java:112)
{code}

In HConnectionManager.listTables():
{code}
           byte[] value = result.getValue(CATALOG_FAMILY,
REGIONINFO_QUALIFIER);
           HRegionInfo info = null;
           if (value != null) {
             info = Writables.getHRegionInfo(value);
           }
           // Only examine the rows where the startKey is zero length
           if (info != null && info.getStartKey().length == 0) {
             uniqueTables.add(info.getTableDesc());
           }
{code}
For a broken table, there would be a row in .META (see below). but the table wouldn't be included in uniqueTables.

We need a way for listTables() to mark the broken table and return it so that master.jsp can show the table in prominent way.

{code}
 packageindex,E70888DD48276D column=info:regioninfo, timestamp=1290188566363, value=REGION => {NAME => 'packag
 FAD4D26FEB08DC7045,12901630 eindex,E70888DD48276DFAD4D26FEB08DC7045,1290163034864', STARTKEY => 'E70888DD4827
 34864                       6DFAD4D26FEB08DC7045', ENDKEY => 'E83A8362462AF0D097810F96ED7103C2', ENCODED => 2
                             080544777, OFFLINE => true, TABLE => {{NAME => 'packageindex', FAMILIES => [{NAME
                              => 'i', COMPRESSION => 'GZ', VERSIONS => '1', TTL => '31536000', BLOCKSIZE => '6
                             5536', IN_MEMORY => 'false', BLOCKCACHE => 'true'}, {NAME => 'u', COMPRESSION =>
                             'GZ', VERSIONS => '1', TTL => '31536000', BLOCKSIZE => '65536', IN_MEMORY => 'fal
                             se', BLOCKCACHE => 'true'}]}}
{code}

Here is what led to broken table in our cluster.

2010-11-19 12:49:23,067 main INFO  [PackageIndexTableTest]
[10:57am] tyu: Deleting packageindex content ...

From hbase-hadoop-regionserver-us01-ciqps1-grid05.ciq.com.log:
{code}
2010-11-19 12:49:41,119 DEBUG org.apache.hadoop.hbase.regionserver.HRegion: Caches flushed, doing commit now (which includes update scanners)
2010-11-19 12:49:41,121 INFO org.apache.hadoop.hbase.regionserver.HRegion: Finished memstore flush of ~16.0k for region .META.,,1 in 83ms, sequence id=48465684, compaction requested=true
2010-11-19 12:49:41,121 DEBUG org.apache.hadoop.hbase.regionserver.CompactSplitThread: Compaction requested for region .META.,,1/1028785192 because: regionserver/10.202.50.105:60020.cacheFlusher
2010-11-19 12:54:11,353 INFO org.apache.hadoop.hbase.regionserver.HRegionServer: Scanner 6416258050001207387 lease expired
2010-11-19 12:54:11,353 DEBUG org.apache.hadoop.hbase.io.hfile.LruBlockCache: Cache Stats: Sizes: Total=633.5422MB (664317096), Free=161.05789MB (168881432), Max=794.60004MB (833198528), Counts: Blocks=75276, Access=90464772, Hit=86854034, Miss=3610738, Evictions=222, Evicted=2121113, Ratios: Hit Ratio=96.00868225097656%, Miss Ratio=3.9913196116685867%, Evicted/Run=9554.5634765625
2010-11-19 12:54:11,353 WARN org.apache.hadoop.hbase.util.Sleeper: We slept 269945ms, ten times longer than scheduled: 10000
2010-11-19 12:54:11,353 DEBUG org.apache.hadoop.hbase.io.hfile.LruBlockCache: Cache Stats: Sizes: Total=633.5422MB (664317096), Free=161.05789MB (168881432), Max=794.60004MB (833198528), Counts: Blocks=75276, Access=90464772, Hit=86854034, Miss=3610738, Evictions=222, Evicted=2121113, Ratios: Hit Ratio=96.00868225097656%, Miss Ratio=3.9913196116685867%, Evicted/Run=9554.5634765625
2010-11-19 12:54:11,353 INFO org.apache.hadoop.hbase.regionserver.HRegionServer: Scanner -1270857692790249130 lease expired
2010-11-19 12:54:11,354 DEBUG org.apache.hadoop.hbase.io.hfile.LruBlockCache: Cache Stats: Sizes: Total=633.5422MB (664317096), Free=161.05789MB (168881432), Max=794.60004MB (833198528), Counts: Blocks=75276, Access=90464772, Hit=86854034, Miss=3610738, Evictions=222, Evicted=2121113, Ratios: Hit Ratio=96.00868225097656%, Miss Ratio=3.9913196116685867%, Evicted/Run=9554.5634765625
...
2010-11-19 12:54:11,354 WARN org.apache.zookeeper.ClientCnxn: Exception closing session 0x12c520945433100 to sun.nio.ch.SelectionKeyImpl@78317d11
java.io.IOException: TIMED OUT
        at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:906)
2010-11-19 12:54:11,391 WARN org.apache.zookeeper.ClientCnxn: Exception closing session 0x12c520945432f46 to sun.nio.ch.SelectionKeyImpl@727d3468
java.io.IOException: TIMED OUT
        at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:906)
2010-11-19 12:54:11,354 ERROR org.apache.hadoop.hbase.regionserver.HRegionServer:
org.apache.hadoop.hbase.UnknownScannerException: Name: 6416258050001207387 on us01-ciqps1-grid05.carrieriq.com,60020,1290003836762
        at org.apache.hadoop.hbase.regionserver.HRegionServer.next(HRegionServer.java:1885)
        at sun.reflect.GeneratedMethodAccessor12.invoke(Unknown Source)
        at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
        at java.lang.reflect.Method.invoke(Method.java:597)
        at org.apache.hadoop.hbase.ipc.HBaseRPC$Server.call(HBaseRPC.java:657)
        at org.apache.hadoop.hbase.ipc.HBaseServer$Handler.run(HBaseServer.java:998)
2010-11-19 12:54:11,354 ERROR org.apache.hadoop.hbase.regionserver.HRegionServer:
org.apache.hadoop.hbase.UnknownScannerException: Name: -1270857692790249130 on us01-ciqps1-grid05.carrieriq.com,60020,1290003836762
        at org.apache.hadoop.hbase.regionserver.HRegionServer.next(HRegionServer.java:1885)
        at org.apache.hadoop.hbase.regionserver.HRegionServer.next(HRegionServer.java:1873)
        at sun.reflect.GeneratedMethodAccessor5.invoke(Unknown Source)
        at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
        at java.lang.reflect.Method.invoke(Method.java:597)
        at org.apache.hadoop.hbase.ipc.HBaseRPC$Server.call(HBaseRPC.java:657)
        at org.apache.hadoop.hbase.ipc.HBaseServer$Handler.run(HBaseServer.java:998)
2010-11-19 12:54:11,354 WARN org.apache.hadoop.hbase.regionserver.HRegionServer: unable to report to master for 270306 milliseconds - retrying
2010-11-19 12:54:11,415 INFO org.apache.hadoop.ipc.HBaseServer: IPC Server handler 16 on 60020, call next(6416258050001207387, 100) from 10.202.36.42:37477: error: org.apache.hadoop.hbase.UnknownScannerException: Name: 6416258050001207387 on us01-ciqps1-grid05.carrieriq.com,60020,1290003836762
org.apache.hadoop.hbase.UnknownScannerException: Name: 6416258050001207387 on us01-ciqps1-grid05.carrieriq.com,60020,1290003836762
        at org.apache.hadoop.hbase.regionserver.HRegionServer.next(HRegionServer.java:1885)
        at sun.reflect.GeneratedMethodAccessor12.invoke(Unknown Source)
        at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
        at java.lang.reflect.Method.invoke(Method.java:597)
        at org.apache.hadoop.hbase.ipc.HBaseRPC$Server.call(HBaseRPC.java:657)
        at org.apache.hadoop.hbase.ipc.HBaseServer$Handler.run(HBaseServer.java:998)
...
{code}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-3226,"It exists in HBase 0.20.5 , and also exist in TRUNK
org.apache.hadoop.hbase.filter.CompareFilter.doCompare(CompareOp, WritableByteArrayComparable, byte[], int, int),
  ---------------------------------------------
  switch (compareOp) {
      case LESS:
        return compareResult <= 0;   
      case LESS_OR_EQUAL:     
        return compareResult < 0;
      case EQUAL:
        return compareResult != 0;
      case NOT_EQUAL:
        return compareResult == 0;
      case GREATER_OR_EQUAL:
        return compareResult > 0;
      case GREATER:
        return compareResult >= 0;
      default:
        throw new RuntimeException(""Unknown Compare op "" +
          compareOp.name());
    }
-----------------------------------------------------
!!! modified code:
    switch (compareOp) {
      case LESS:
        return compareResult < 0;
      case LESS_OR_EQUAL:
        return compareResult <= 0;
      case EQUAL:
        return compareResult == 0;
      case NOT_EQUAL:
        return compareResult != 0;
      case GREATER_OR_EQUAL:
        return compareResult >= 0;
      case GREATER:
        return compareResult >0;
      default:
        throw new RuntimeException(""Unknown Compare op "" +
          compareOp.name());
    }",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-3106,"Each region's memtable size is 64M, global memtable limit is 4G on one region server
In heavy write scenario, especially disable WAL, sequential put  fills memtable to full very quickly, and will generates too many storefiles in a short time.
Then there are more and more compaction tasks put into compactionQueue, single thread excutes compaction task too slowly, finally forms a vicious cycle.
This will block some region's data importing for a long time

We simplely using ThreadPoolExecutor as multi-thread compaction sulution
(As we know, 0.90 or 0.92 will optimize memflush, compaction, open, close...etc using multi-thread, but this magnificent version hasn't bee released yet)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-3099,"Right now log splitting is slower than we'd like.  The slow pace of log splitting is one of the reasons why we have to keep a short, bounded, limit of the outstanding log files.  It would be nice to up that limit, to allow perhaps hundreds of logs.  It would increase efficiency because we would not be force-flushing regions at non-ideal sizes.

But more data means more to process.  Except that not all of the logs for a regionserver are actually useful.  This is because some regions got flushed before the oldest log was trimmed.  So during log recovery if we read the most recent sequenceid, we could skip, during log splitting (in the master), those entries and avoid writing them to the per-region log recovery.  It would reduce the IO by part, and if our serialization/deser code was clever we might be able to avoid deserializing much.  

It's not clear how effective or worthwhile this might be.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-3084,"Nicolas reviewed HBASE-2437 after it had been committed and raised some issues that need addressing.  The main issue is that splitLog will ignore user interrupts (aka: InterruptException).  Currently, data loss can occur (with 'skip.errors' == true) if a user calls 'kill <master-pid>"" during splits because the code will consider the interrupted file completely split.  If the master receives an interrupt during splitLog, it needs to abort splitting, delete all partially-complete split files, and exit gracefully.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-3075,"New master makes it so enable/disable show as near instantaneous but behind the scenes we still have to do the region close/opens.  These can take time.  HBASE-3063 adds into the disable table handler a wait on regions leaving regions in transition but, what if the user did enable/disable/enable/disable then delete.  Turns out we don't do this well.  It confuses.  See the TestThriftServer where we've disabled such a sequence.  This issue is about working on making delete work better; e.g. why bother closing stuff if we're going to delete it --- just abort the tables regions and save all the flushing, etc., that slows the close-before-delete.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2492,"See tail of hbase-2180 for detail on this issue.  If a lot of random reading, we start to us up descriptors because sockets stuck in TIME_WAIT.  Workaround described over in hbase-2180.  This issue covers fix for hdfs so we don't open a socket each pread.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2789,"If HBase config is modified when HBase cluster is running, the changes wouldn't propagate to region servers after restarting cluster.

This is different from hadoop behavior where changes get automatically copied to data nodes.

This feature is desirable when enabling JMX, e.g.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2957,"Is there a reason to hold on to the row-lock while waiting for the WAL-sync to be completed by the logSyncer thread?

I think data consistency will be guaranteed even if the following happens (a) the row lock is held while the row is updated in memory (b) the row lock is released after queuing the KV record for WAL-syncing (c) the log-sync system guarantees that the log records for any given row are synced in order (d) the HBase client only receives a success notification after the sync completes (no change from the current state)

I think this should be a huge win. For my use case, and I am sure for others,  the handler thread spends the bulk of its row-lock critical section  time waiting for sync to complete.

Even if the log-sync system cannot guarantee the orderly completion of sync records, the ""Don't hold row lock while waiting for sync"" option should be available to HBase clients on a per request basis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2891,"Currently rowcounter accepts one table for each run.
It is desirable to add capability to process multiple tables in one run.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2693,"Need to also be clear that if need patched hadoop, then the patched hadoop needs to be put under hbase/lib.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2686,"J-D just pointed out the fact that LogRollListener Interface cannot listen.  It has a single method named logRollRequested.   Lets fix.  Rename the interface LogRoll (and the method name while we're at it... its past tense but returns a void?)

Lets fix this stuff.  It makes the code base hard to grok.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1969,"The issue that HBASE-1626 tried to fix is that we can hand in Put or Delete instances to the TableOutputFormat. So the explicit Put reference was changed to Writable in the process. But that does not work as expected:

{code}09/11/04 13:35:56 INFO mapred.JobClient: Task Id : attempt_200911031030_0004_m_000013_2, Status : FAILED
java.io.IOException: Type mismatch in value from map: expected org.apache.hadoop.io.Writable, recieved org.apache.hadoop.hbase.client.Put
        at org.apache.hadoop.mapred.MapTask$MapOutputBuffer.collect(MapTask.java:812)
        at org.apache.hadoop.mapred.MapTask$NewOutputCollector.write(MapTask.java:504)
        at org.apache.hadoop.mapreduce.TaskInputOutputContext.write(TaskInputOutputContext.java:80)
        at com.worldlingo.hadoop.mapred.RestoreTable$RestoreMapper.map(RestoreTable.java:140)
        at com.worldlingo.hadoop.mapred.RestoreTable$RestoreMapper.map(RestoreTable.java:69)
        at org.apache.hadoop.mapreduce.Mapper.run(Mapper.java:144)
        at org.apache.hadoop.mapred.MapTask.runNewMapper(MapTask.java:583)
        at org.apache.hadoop.mapred.MapTask.run(MapTask.java:305){code}

The issue is that the MapReduce framework checks not polymorphic for the type using ""instanceof"" but with a direct class comparison. In MapTask.java you find this code

{code}
    public synchronized void collect(K key, V value, int partition
                                     ) throws IOException {
      reporter.progress();
      if (key.getClass() != keyClass) {
        throw new IOException(""Type mismatch in key from map: expected ""
                              + keyClass.getName() + "", recieved ""
                              + key.getClass().getName());
      }
      if (value.getClass() != valClass) {
        throw new IOException(""Type mismatch in value from map: expected ""
                              + valClass.getName() + "", recieved ""
                              + value.getClass().getName());
      }
      ... {code}

So it does not work using a Writable as the MapOutputValueClass for the job and then hand in a Put or Delete! The test case TestMapReduce did not pick this up as it has this line in it

{code}
      TableMapReduceUtil.initTableMapperJob(
        Bytes.toString(table.getTableName()), scan,
        ProcessContentsMapper.class, ImmutableBytesWritable.class, 
        Put.class, job);{code}

which sets the value class to Put

{code}if (outputValueClass != null) job.setMapOutputValueClass(outputValueClass);{code}

To fix this (for now) one can set the class to Put the same way or explicitly in their code 

{code}job.setMapOutputValueClass(Put.class);{code}
 
But the whole idea only seems feasable if a) the Hadoop class is amended to use ""instanceof"" instead (lodge Hadoop MapRed JIRA issue?) or b) we have a combined class that represent a Put *and* a Delete - which seems somewhat wrong, but doable. It would only really find use in that context and would require the user to make use of it when calling context.write(). This is making things not easier to learn.

Suggestions?",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2634,"HRegion now has four different lock objects:
- splitsAndClosesLock (RWLock)
- newScannerLock (RWLock)
- updatesLock (RWLock)
- splitLock (Object)

It's not well documented what the purpose of each is, and I imagine we may be able to get rid of at least one.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2554,"At http://hadoop.apache.org/hbase/docs/r0.20.4/api/org/apache/hadoop/hbase/HTableDescriptor.html, we currently have both HColumnDescriptor[] getColumnFamilies() and Collection<HColumnDescriptor> getFamilies(); perhaps only one is needed?",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2362,"Right now, we get one KeyValue at a time and run it through the matcher even if the query is to fetch the entire row (or even an entire column family for a key). This causes the blocks to be fetched serially from HDFS. We can optimize this by looking at the block map, and fetching all the blocks spanned by the key in one request to HDFS.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2159,Its an error if HFOF is passed a KV with a timestamp of LATEST_TIMESTAMP (see HBASE-2157).  Add a check for it to HFOF and throw an exception if we see it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2015,"HBase does not get privileges to run access controlled code, such as when using Sockets.

------------------------------------------
A DataNucleus, HBase user posted this:
http://www.jpox.org/servlet/forum/viewthread_thread,5869

He is having trouble to run DataNucleus HBase in a JVM running with
security manager activated.

The permission required for the codebase is a SocketPermission,
however the HBase client api does not run in a privileged block.

To workaround we've added the doPrivileged block in DataNucleus, and
the user grants datanucleus-hbase jar the SocketPermission.

However, I think you should add these doPrivileged blocks to HBase
code. Could you please look at these, and let me know when it's
solved, so we can remove the doPrivileged blocks from DataNucleus
code?",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1353,The regex filters are odd in a world of byte arrays.  This is brought home in the world of KeyValue -- hbase-1234 -- where we are going out of our way to avoid Object creations.  The regex fitlers are extremely expensive to run.   The regex filters should be redone otherwise or at least get some attention to clean them up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1510,"instead of configuring IPs in zoo.conf, allow retrieving the IPs from DNS.  This way we don't have to supply zoo.conf or any hbase-site.xml to clients.  

eg, one quorum might ahve a dns name of 'quorum1', the hbase path, you could specify the cluster in code like:
HTable table = new HTable(""/quorum1/hbase/table_name"");

and avoid having to distribute hbase-site.xml or zoo.cfg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1248,"I have an HBase table where items are keyed by a sequential row id. When doing bulk appends to this table, the last region of the table gets pretty large until enough compactions can be done to sort everything out.

In this type of case, it'd be better if when the region serving the largest keys doesn't split at the midkey, but on the last key. One way to implement this would be by saying that when the top region reaches MAX_REGION_SIZE/2, create a new region, with the lower half getting all the data and the top half empty. For bulk sequential inserts, this should avoid the need for any compactions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-893,Client-side logging shows on console if you are using shell but otherwise goes to /dev/null.  Set up logging so it goes somewhere -- into a file under logs or some such.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
